CustomerID,Tenure,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,OrderCount,OrderAmountHikeFromlastYear,CouponUsed,CashbackAmount
54578,14.0,4.0,4,Others,2.0,,2.0,305
54579,1.0,3.0,4,Mobile Phone,2.0,23.0,1.0,154
54580,4.0,3.0,4,Mobile Phone,2.0,16.0,2.0,146
54581,3.0,4.0,5,Fashion,,19.0,1.0,244
54582,1.0,4.0,5,Mobile Phone,2.0,17.0,2.0,150
54583,1.0,3.0,5,Mobile Phone,2.0,13.0,1.0,151
54584,4.0,4.0,4,Fashion,8.0,12.0,4.0,209
54585,31.0,3.0,5,Grocery,2.0,13.0,,266
54586,24.0,3.0,5,Grocery,16.0,,16.0,295
54587,4.0,3.0,4,Mobile Phone,7.0,15.0,2.0,151
54588,31.0,4.0,5,Fashion,14.0,20.0,4.0,228
54589,21.0,4.0,4,Laptop & Accessory,2.0,14.0,1.0,176
54590,20.0,3.0,4,Grocery,2.0,,2.0,304
54591,9.0,3.0,6,Mobile Phone,5.0,16.0,2.0,167
54592,28.0,3.0,4,Laptop & Accessory,2.0,12.0,1.0,163
54593,8.0,4.0,5,Mobile Phone,6.0,13.0,4.0,153
54594,6.0,4.0,5,Fashion,2.0,20.0,1.0,216
54595,5.0,3.0,4,Fashion,2.0,26.0,1.0,231
54596,1.0,3.0,4,Fashion,8.0,13.0,,261
54597,1.0,3.0,6,Mobile Phone,2.0,14.0,1.0,159
54598,4.0,3.0,4,Mobile Phone,2.0,15.0,1.0,155
54599,9.0,4.0,4,Fashion,2.0,13.0,1.0,201
54600,1.0,4.0,4,Fashion,2.0,13.0,2.0,223
54601,1.0,3.0,4,Fashion,2.0,16.0,2.0,225
54602,16.0,4.0,4,Mobile Phone,3.0,18.0,1.0,146
54603,10.0,3.0,4,Fashion,10.0,15.0,9.0,225
54604,1.0,4.0,5,Mobile Phone,2.0,17.0,1.0,164
54605,22.0,3.0,4,Laptop & Accessory,7.0,15.0,7.0,166
54606,29.0,3.0,4,Grocery,8.0,,2.0,293
54607,15.0,3.0,4,Laptop & Accessory,2.0,15.0,1.0,187
54608,9.0,3.0,4,Laptop & Accessory,7.0,12.0,1.0,172
54609,14.0,4.0,4,Grocery,,16.0,5.0,257
54610,13.0,3.0,4,Mobile Phone,2.0,12.0,2.0,163
54611,5.0,4.0,4,Laptop & Accessory,2.0,14.0,2.0,191
54612,16.0,3.0,4,Fashion,6.0,22.0,6.0,199
54613,19.0,4.0,4,Laptop & Accessory,4.0,20.0,4.0,173
54614,1.0,3.0,4,Mobile Phone,2.0,12.0,1.0,152
54615,3.0,3.0,4,Laptop & Accessory,2.0,13.0,2.0,168
54616,7.0,4.0,2,Grocery,2.0,20.0,,287
54617,5.0,3.0,5,Fashion,,22.0,2.0,241
54618,1.0,4.0,4,Mobile Phone,2.0,15.0,2.0,144
54619,14.0,3.0,6,Fashion,,16.0,1.0,234
54620,15.0,4.0,5,Laptop & Accessory,2.0,18.0,1.0,193
54621,1.0,3.0,4,Laptop & Accessory,2.0,13.0,1.0,168
54622,9.0,4.0,4,Laptop & Accessory,2.0,17.0,2.0,174
54623,8.0,4.0,2,Laptop & Accessory,6.0,13.0,1.0,178
54624,1.0,4.0,6,Mobile Phone,2.0,19.0,1.0,148
54625,11.0,3.0,4,Fashion,2.0,18.0,2.0,200
54626,20.0,3.0,4,Fashion,2.0,12.0,1.0,230
54627,15.0,4.0,4,Grocery,12.0,17.0,,291
54628,11.0,4.0,4,Fashion,8.0,14.0,2.0,213
54629,26.0,4.0,4,Laptop & Accessory,7.0,13.0,3.0,181
54630,1.0,3.0,2,Laptop & Accessory,2.0,13.0,2.0,172
54631,1.0,3.0,4,Mobile Phone,3.0,14.0,2.0,149
54632,12.0,4.0,4,Laptop & Accessory,2.0,20.0,1.0,223
54633,11.0,4.0,4,Laptop & Accessory,5.0,13.0,5.0,189
54634,23.0,3.0,5,Others,2.0,,2.0,320
54635,1.0,3.0,2,Mobile Phone,2.0,12.0,1.0,152
54636,1.0,4.0,4,Laptop & Accessory,2.0,21.0,1.0,188
54637,1.0,4.0,5,Mobile Phone,2.0,22.0,2.0,146
54638,24.0,4.0,4,Others,11.0,,2.0,307
54639,1.0,3.0,4,Mobile Phone,2.0,12.0,2.0,146
54640,1.0,3.0,4,Mobile Phone,2.0,17.0,1.0,154
54641,1.0,4.0,5,Mobile Phone,2.0,19.0,2.0,145
54642,8.0,3.0,5,Mobile Phone,2.0,14.0,2.0,161
54643,1.0,3.0,4,Laptop & Accessory,2.0,18.0,1.0,167
54644,9.0,3.0,5,Laptop & Accessory,2.0,15.0,2.0,162
54645,5.0,4.0,2,Laptop & Accessory,6.0,23.0,6.0,180
54646,1.0,4.0,5,Mobile Phone,2.0,13.0,1.0,147
54647,11.0,4.0,4,Laptop & Accessory,2.0,12.0,1.0,221
54648,1.0,3.0,5,Mobile Phone,2.0,14.0,1.0,153
54649,16.0,3.0,4,Laptop & Accessory,3.0,14.0,1.0,166
54650,17.0,3.0,5,Grocery,2.0,15.0,,291
54651,12.0,3.0,4,Mobile Phone,2.0,18.0,1.0,151
54652,17.0,4.0,4,Laptop & Accessory,5.0,14.0,2.0,182
54653,22.0,3.0,5,Grocery,2.0,12.0,,279
54654,18.0,3.0,5,Laptop & Accessory,2.0,12.0,2.0,185
54655,8.0,3.0,4,Mobile Phone,2.0,19.0,2.0,151
54656,1.0,3.0,4,Mobile Phone,2.0,12.0,2.0,155
54657,1.0,3.0,4,Mobile Phone,2.0,12.0,1.0,159
54658,18.0,3.0,4,Others,2.0,,1.0,320
54659,1.0,4.0,4,Mobile Phone,3.0,21.0,2.0,153
54660,7.0,3.0,4,Laptop & Accessory,2.0,13.0,1.0,196
54661,6.0,4.0,4,Laptop & Accessory,2.0,13.0,2.0,188
54662,4.0,4.0,4,Mobile Phone,2.0,21.0,2.0,146
54663,27.0,3.0,4,Laptop & Accessory,9.0,21.0,5.0,209
54664,8.0,3.0,4,Mobile Phone,9.0,13.0,2.0,152
54665,9.0,4.0,4,Laptop & Accessory,2.0,15.0,1.0,168
54666,1.0,4.0,4,Mobile Phone,2.0,14.0,1.0,81
54667,11.0,3.0,4,Fashion,8.0,16.0,8.0,219
54668,3.0,4.0,4,Laptop & Accessory,2.0,15.0,1.0,181
54669,9.0,3.0,6,Laptop & Accessory,12.0,14.0,1.0,191
54670,7.0,2.0,4,Laptop & Accessory,5.0,24.0,4.0,202
54671,28.0,3.0,4,Fashion,,16.0,3.0,232
54672,10.0,3.0,5,Laptop & Accessory,2.0,12.0,1.0,213
54673,1.0,3.0,5,Mobile Phone,2.0,14.0,2.0,145
54674,1.0,3.0,4,Mobile,2.0,12.0,2.0,135
54675,1.0,4.0,4,Mobile Phone,10.0,12.0,6.0,158
54676,9.0,3.0,5,Mobile Phone,2.0,19.0,2.0,138
54677,1.0,3.0,2,Mobile Phone,2.0,17.0,1.0,153
54678,1.0,3.0,2,Laptop & Accessory,2.0,23.0,2.0,174
54679,12.0,3.0,5,Laptop & Accessory,2.0,21.0,2.0,165
54680,3.0,4.0,6,Mobile Phone,3.0,19.0,1.0,152
54681,22.0,3.0,2,Laptop & Accessory,3.0,13.0,1.0,206
54682,1.0,4.0,2,Laptop & Accessory,2.0,21.0,2.0,171
54683,11.0,4.0,2,Mobile Phone,2.0,18.0,2.0,172
54684,24.0,4.0,2,Mobile Phone,4.0,12.0,1.0,157
54685,8.0,3.0,5,Fashion,8.0,15.0,5.0,211
54686,1.0,4.0,4,Laptop & Accessory,3.0,15.0,2.0,171
54687,13.0,4.0,5,Laptop & Accessory,12.0,12.0,2.0,171
54688,6.0,3.0,4,Laptop & Accessory,2.0,13.0,2.0,179
54689,14.0,3.0,4,Laptop & Accessory,2.0,15.0,1.0,193
54690,12.0,3.0,2,Laptop & Accessory,2.0,14.0,1.0,201
54691,1.0,4.0,4,Fashion,2.0,12.0,1.0,199
54692,6.0,3.0,4,Fashion,,16.0,7.0,237
54693,21.0,3.0,4,Laptop & Accessory,2.0,13.0,2.0,175
54694,14.0,3.0,5,Fashion,2.0,22.0,1.0,230
54695,27.0,3.0,2,Grocery,2.0,20.0,,273
54696,15.0,4.0,5,Others,13.0,,4.0,316
54697,31.0,3.0,4,Laptop & Accessory,3.0,15.0,3.0,179
54698,1.0,3.0,4,Fashion,2.0,22.0,1.0,213
54699,15.0,3.0,5,Others,3.0,,2.0,317
54700,24.0,3.0,4,Mobile Phone,3.0,16.0,1.0,164
54701,1.0,4.0,6,Mobile Phone,4.0,14.0,2.0,147
54702,10.0,4.0,2,Fashion,,15.0,1.0,242
54703,12.0,3.0,4,Fashion,2.0,15.0,1.0,204
54704,18.0,3.0,6,Mobile Phone,2.0,15.0,1.0,162
54705,21.0,3.0,4,Grocery,12.0,13.0,,263
54706,4.0,4.0,4,Laptop & Accessory,8.0,24.0,3.0,178
54707,3.0,4.0,4,Mobile Phone,2.0,12.0,2.0,151
54708,6.0,3.0,2,Mobile Phone,3.0,13.0,1.0,153
54709,17.0,3.0,5,Laptop & Accessory,3.0,19.0,2.0,193
54710,8.0,4.0,4,Laptop & Accessory,5.0,12.0,1.0,186
54711,1.0,3.0,4,Mobile Phone,2.0,15.0,2.0,150
54712,13.0,3.0,2,Laptop & Accessory,4.0,16.0,1.0,189
54713,30.0,3.0,4,Grocery,,12.0,1.0,236
54714,14.0,3.0,5,Mobile Phone,3.0,21.0,1.0,148
54715,1.0,3.0,5,Laptop & Accessory,2.0,20.0,2.0,193
54716,3.0,3.0,4,Mobile Phone,3.0,15.0,3.0,148
54717,27.0,3.0,4,Laptop & Accessory,3.0,18.0,3.0,150
54718,9.0,4.0,4,Laptop & Accessory,2.0,12.0,2.0,176
54719,6.0,4.0,4,Laptop & Accessory,5.0,16.0,2.0,178
54720,12.0,4.0,4,Mobile Phone,2.0,14.0,1.0,156
54721,8.0,3.0,4,Laptop & Accessory,2.0,15.0,2.0,176
54722,26.0,3.0,5,Grocery,2.0,,2.0,294
54723,1.0,4.0,4,Mobile Phone,8.0,14.0,7.0,152
54724,1.0,3.0,4,Laptop & Accessory,2.0,24.0,1.0,187
54725,19.0,3.0,6,Laptop & Accessory,4.0,14.0,2.0,191
54726,1.0,4.0,2,Mobile Phone,2.0,19.0,1.0,160
54727,11.0,4.0,2,Laptop & Accessory,2.0,13.0,1.0,189
54728,8.0,3.0,4,Laptop & Accessory,2.0,23.0,1.0,188
54729,19.0,4.0,4,Others,2.0,14.0,2.0,324
54730,10.0,4.0,5,Fashion,2.0,16.0,1.0,201
54731,26.0,3.0,4,Mobile Phone,2.0,19.0,2.0,168
54732,1.0,4.0,6,Mobile Phone,3.0,15.0,3.0,169
54733,3.0,4.0,4,Laptop & Accessory,2.0,13.0,1.0,168
54734,1.0,3.0,5,Laptop & Accessory,2.0,18.0,1.0,178
54735,8.0,4.0,2,Mobile Phone,2.0,17.0,2.0,158
54736,28.0,4.0,4,Laptop & Accessory,2.0,12.0,1.0,180
54737,1.0,3.0,4,Laptop & Accessory,2.0,20.0,2.0,168
54738,11.0,3.0,4,Mobile Phone,5.0,14.0,5.0,153
54739,12.0,4.0,2,Laptop & Accessory,5.0,13.0,1.0,185
54740,8.0,3.0,5,Mobile Phone,2.0,12.0,2.0,169
54741,9.0,4.0,4,Mobile Phone,2.0,17.0,2.0,151
54742,4.0,3.0,6,Mobile Phone,2.0,22.0,2.0,163
54743,14.0,3.0,2,Laptop & Accessory,4.0,25.0,1.0,167
54744,8.0,4.0,4,Laptop & Accessory,2.0,18.0,2.0,190
54745,16.0,4.0,4,Others,15.0,,6.0,309
54746,1.0,4.0,2,Mobile Phone,2.0,22.0,1.0,141
54747,1.0,3.0,5,Mobile Phone,2.0,12.0,1.0,152
54748,26.0,3.0,4,Laptop & Accessory,2.0,21.0,2.0,156
54749,24.0,4.0,4,Grocery,2.0,,1.0,301
54750,1.0,3.0,5,Mobile Phone,2.0,12.0,1.0,148
54751,7.0,3.0,4,Fashion,,12.0,2.0,242
54752,1.0,4.0,4,Laptop & Accessory,2.0,16.0,2.0,178
54753,21.0,3.0,4,Grocery,4.0,,4.0,293
54754,10.0,3.0,4,Laptop & Accessory,2.0,16.0,2.0,177
54755,3.0,3.0,2,Mobile Phone,2.0,25.0,2.0,152
54756,21.0,3.0,4,Others,14.0,,8.0,317
54757,9.0,3.0,2,Mobile Phone,3.0,14.0,3.0,150
54758,16.0,3.0,5,Laptop & Accessory,2.0,14.0,1.0,186
54759,1.0,3.0,4,Mobile Phone,3.0,18.0,3.0,169
54760,10.0,3.0,4,Mobile Phone,2.0,14.0,2.0,146
54761,6.0,4.0,5,Laptop & Accessory,7.0,13.0,6.0,187
54762,14.0,3.0,5,Laptop & Accessory,2.0,15.0,1.0,176
54763,4.0,3.0,5,Laptop & Accessory,2.0,25.0,2.0,194
54764,19.0,4.0,5,Mobile Phone,2.0,15.0,2.0,148
54765,16.0,4.0,4,Laptop & Accessory,8.0,14.0,6.0,169
54766,12.0,1.0,5,Laptop & Accessory,2.0,16.0,2.0,188
54767,8.0,4.0,5,Mobile Phone,2.0,17.0,2.0,151
54768,13.0,3.0,4,Fashion,8.0,19.0,1.0,202
54769,19.0,3.0,4,Laptop & Accessory,8.0,17.0,2.0,177
54770,17.0,4.0,4,Grocery,2.0,,2.0,297
54771,1.0,3.0,5,Fashion,,17.0,2.0,253
54772,9.0,3.0,4,Fashion,2.0,22.0,1.0,227
54773,2.0,3.0,4,Laptop & Accessory,8.0,21.0,7.0,173
54774,8.0,3.0,4,Mobile Phone,2.0,20.0,2.0,162
54775,1.0,3.0,5,Mobile Phone,2.0,15.0,1.0,149
54776,1.0,3.0,4,Mobile Phone,2.0,12.0,1.0,142
54777,25.0,4.0,4,Grocery,5.0,15.0,,288
54778,18.0,3.0,4,Laptop & Accessory,3.0,13.0,2.0,184
54779,1.0,4.0,2,Mobile Phone,2.0,14.0,1.0,159
54780,7.0,3.0,2,Laptop & Accessory,2.0,23.0,1.0,165
54781,9.0,3.0,5,Mobile Phone,2.0,12.0,1.0,151
54782,10.0,3.0,4,Laptop & Accessory,5.0,15.0,4.0,187
54783,6.0,4.0,4,Laptop & Accessory,2.0,12.0,1.0,169
54784,4.0,4.0,5,Mobile Phone,2.0,13.0,1.0,163
54785,27.0,4.0,5,Fashion,,19.0,1.0,234
54786,19.0,4.0,4,Fashion,,13.0,1.0,233
54787,6.0,4.0,2,Laptop & Accessory,2.0,13.0,2.0,177
54788,26.0,3.0,5,Grocery,2.0,23.0,,263
54789,11.0,4.0,5,Laptop & Accessory,2.0,20.0,2.0,188
54790,2.0,4.0,5,Mobile Phone,2.0,14.0,2.0,174
54791,1.0,3.0,5,Laptop & Accessory,3.0,23.0,3.0,173
54792,18.0,4.0,2,Mobile Phone,2.0,25.0,2.0,153
54793,16.0,3.0,4,Mobile Phone,3.0,15.0,2.0,150
54794,10.0,4.0,5,Mobile Phone,2.0,22.0,1.0,148
54795,1.0,4.0,4,Laptop & Accessory,2.0,19.0,1.0,167
54796,9.0,4.0,5,Fashion,,21.0,4.0,232
54797,1.0,4.0,4,Mobile Phone,8.0,20.0,7.0,145
54798,6.0,4.0,4,Mobile Phone,2.0,13.0,2.0,148
54799,1.0,3.0,5,Laptop & Accessory,2.0,13.0,2.0,168
54800,23.0,3.0,4,Mobile Phone,2.0,17.0,1.0,161
54801,1.0,3.0,5,Mobile Phone,4.0,18.0,1.0,157
54802,6.0,3.0,4,Laptop & Accessory,6.0,15.0,3.0,190
54803,12.0,4.0,5,Mobile Phone,2.0,20.0,1.0,154
54804,16.0,4.0,2,Laptop & Accessory,2.0,14.0,2.0,177
54805,5.0,3.0,4,Mobile Phone,2.0,20.0,1.0,149
54806,1.0,3.0,5,Mobile Phone,2.0,20.0,2.0,153
54807,27.0,4.0,4,Grocery,,15.0,3.0,243
54808,9.0,4.0,5,Fashion,,17.0,3.0,234
54809,11.0,3.0,4,Mobile Phone,2.0,16.0,2.0,155
54810,27.0,4.0,4,Grocery,4.0,19.0,,268
54811,17.0,3.0,4,Laptop & Accessory,3.0,14.0,2.0,181
54812,21.0,3.0,4,Laptop & Accessory,8.0,23.0,4.0,170
54813,11.0,3.0,4,Fashion,2.0,14.0,1.0,201
54814,24.0,4.0,4,Grocery,15.0,,14.0,304
54815,13.0,3.0,5,Laptop & Accessory,2.0,12.0,2.0,177
54816,7.0,3.0,4,Mobile Phone,2.0,12.0,1.0,148
54817,1.0,3.0,4,Mobile Phone,2.0,25.0,1.0,153
54818,3.0,4.0,5,Mobile Phone,2.0,15.0,2.0,150
54819,18.0,4.0,4,Mobile Phone,8.0,14.0,6.0,151
54820,2.0,4.0,4,Laptop & Accessory,2.0,15.0,1.0,174
54821,21.0,3.0,5,Mobile Phone,2.0,15.0,2.0,149
54822,17.0,3.0,4,Laptop & Accessory,2.0,22.0,2.0,173
54823,1.0,3.0,5,Mobile Phone,2.0,14.0,2.0,145
54824,1.0,4.0,4,Mobile Phone,2.0,20.0,2.0,152
54825,10.0,4.0,4,Laptop & Accessory,5.0,18.0,3.0,191
54826,21.0,4.0,5,Mobile Phone,2.0,19.0,1.0,158
54827,1.0,3.0,4,Laptop & Accessory,2.0,20.0,2.0,167
54828,5.0,3.0,6,Mobile Phone,2.0,14.0,1.0,153
54829,2.0,4.0,4,Mobile Phone,3.0,19.0,1.0,149
54830,3.0,4.0,4,Mobile Phone,3.0,22.0,2.0,149
54831,1.0,4.0,4,Mobile Phone,2.0,20.0,1.0,148
54832,8.0,3.0,4,Mobile Phone,2.0,15.0,2.0,145
54833,16.0,4.0,5,Laptop & Accessory,2.0,18.0,2.0,187
54834,7.0,4.0,5,Mobile Phone,2.0,12.0,2.0,153
54835,31.0,3.0,5,Fashion,2.0,14.0,2.0,231
54836,5.0,3.0,5,Mobile Phone,6.0,16.0,3.0,148
54837,9.0,3.0,4,Laptop & Accessory,2.0,26.0,1.0,165
54838,23.0,3.0,4,Fashion,2.0,12.0,1.0,199
54839,22.0,3.0,4,Mobile Phone,2.0,18.0,2.0,148
54840,5.0,3.0,4,Laptop & Accessory,2.0,14.0,2.0,194
54841,10.0,4.0,4,Mobile Phone,2.0,19.0,2.0,172
54842,12.0,4.0,4,Fashion,6.0,14.0,5.0,261
54843,6.0,4.0,5,Mobile Phone,2.0,21.0,1.0,148
54844,1.0,3.0,5,Mobile Phone,2.0,19.0,1.0,149
54845,14.0,4.0,5,Fashion,2.0,13.0,1.0,222
54846,1.0,3.0,5,Laptop & Accessory,2.0,13.0,1.0,168
54847,15.0,3.0,4,Mobile Phone,3.0,14.0,2.0,172
54848,10.0,4.0,4,Mobile Phone,4.0,22.0,2.0,150
54849,1.0,3.0,5,Mobile Phone,2.0,14.0,2.0,146
54850,1.0,3.0,4,Mobile Phone,2.0,20.0,2.0,155
54851,5.0,3.0,4,Laptop & Accessory,9.0,12.0,7.0,184
54852,14.0,3.0,4,Mobile Phone,2.0,15.0,1.0,161
54853,6.0,4.0,4,Laptop & Accessory,7.0,13.0,2.0,192
54854,1.0,3.0,5,Fashion,4.0,12.0,4.0,228
54855,7.0,3.0,5,Laptop & Accessory,2.0,15.0,2.0,194
54856,1.0,3.0,5,Fashion,12.0,12.0,6.0,231
54857,19.0,3.0,4,Laptop & Accessory,2.0,13.0,2.0,169
54858,3.0,3.0,4,Mobile Phone,2.0,16.0,1.0,147
54859,9.0,3.0,4,Laptop & Accessory,2.0,17.0,2.0,171
54860,26.0,4.0,4,Grocery,8.0,,4.0,296
54861,21.0,3.0,4,Mobile Phone,2.0,25.0,1.0,150
54862,27.0,3.0,4,Grocery,16.0,14.0,,274
54863,4.0,4.0,4,Fashion,8.0,12.0,3.0,198
54864,12.0,3.0,4,Laptop & Accessory,2.0,14.0,2.0,182
54865,9.0,4.0,4,Fashion,2.0,14.0,1.0,203
54866,13.0,3.0,2,Fashion,2.0,19.0,1.0,204
54867,4.0,4.0,2,Grocery,,17.0,2.0,257
54868,21.0,4.0,2,Laptop & Accessory,3.0,20.0,2.0,176
54869,10.0,3.0,4,Laptop & Accessory,2.0,14.0,2.0,176
54870,1.0,3.0,5,Mobile Phone,2.0,23.0,1.0,148
54871,7.0,3.0,4,Grocery,7.0,,6.0,299
54872,1.0,4.0,5,Mobile Phone,2.0,21.0,2.0,149
54873,7.0,3.0,4,Mobile Phone,2.0,19.0,2.0,160
54874,19.0,4.0,4,Mobile Phone,2.0,15.0,2.0,148
54875,24.0,4.0,4,Grocery,2.0,,1.0,299
54876,7.0,3.0,2,Laptop & Accessory,2.0,14.0,2.0,180
54877,15.0,4.0,4,Others,2.0,,1.0,319
54878,1.0,3.0,4,Mobile Phone,3.0,15.0,3.0,153
54879,19.0,3.0,4,Laptop & Accessory,2.0,16.0,2.0,161
54880,21.0,3.0,4,Laptop & Accessory,2.0,18.0,2.0,167
54881,1.0,3.0,4,Mobile Phone,2.0,12.0,1.0,146
54882,24.0,4.0,4,Grocery,2.0,19.0,,265
54883,12.0,4.0,4,Mobile Phone,2.0,18.0,1.0,152
54884,20.0,4.0,4,Fashion,,14.0,2.0,233
54885,1.0,3.0,5,Laptop & Accessory,4.0,16.0,1.0,169
54886,1.0,3.0,5,Mobile Phone,2.0,25.0,2.0,162
54887,5.0,4.0,4,Laptop & Accessory,2.0,13.0,2.0,166
54888,1.0,4.0,4,Mobile Phone,2.0,16.0,1.0,136
54889,28.0,3.0,4,Fashion,,12.0,1.0,232
54890,9.0,3.0,4,Fashion,11.0,12.0,1.0,229
54891,4.0,4.0,2,Fashion,,13.0,1.0,239
54892,1.0,4.0,5,Mobile Phone,2.0,16.0,2.0,151
54893,1.0,3.0,4,Mobile Phone,2.0,18.0,1.0,149
54894,1.0,3.0,2,Laptop & Accessory,2.0,13.0,2.0,180
54895,1.0,4.0,6,Mobile Phone,2.0,16.0,1.0,150
54896,22.0,4.0,5,Laptop & Accessory,3.0,14.0,1.0,167
54897,22.0,4.0,5,Fashion,,15.0,2.0,235
54898,15.0,3.0,4,Laptop & Accessory,3.0,15.0,3.0,175
54899,13.0,4.0,5,Grocery,,17.0,10.0,252
54900,1.0,3.0,4,Laptop & Accessory,3.0,19.0,3.0,167
54901,9.0,3.0,4,Mobile Phone,2.0,21.0,1.0,164
54902,1.0,3.0,4,Others,2.0,,1.0,308
54903,24.0,4.0,4,Mobile Phone,2.0,19.0,2.0,149
54904,31.0,4.0,5,Grocery,5.0,14.0,,262
54905,1.0,4.0,6,Laptop & Accessory,2.0,16.0,2.0,173
54906,29.0,4.0,4,Laptop & Accessory,7.0,15.0,3.0,189
54907,15.0,3.0,6,Others,6.0,23.0,6.0,325
54908,12.0,3.0,4,Laptop & Accessory,2.0,13.0,2.0,194
54909,1.0,4.0,6,Laptop & Accessory,3.0,19.0,2.0,175
54910,16.0,3.0,6,Others,7.0,16.0,4.0,323
54911,18.0,3.0,2,Grocery,,19.0,5.0,258
54912,24.0,4.0,4,Laptop & Accessory,2.0,13.0,1.0,188
54913,1.0,3.0,2,Mobile Phone,16.0,17.0,4.0,152
54914,13.0,3.0,4,Fashion,,14.0,2.0,234
54915,7.0,3.0,5,Mobile Phone,3.0,20.0,1.0,148
54916,19.0,3.0,4,Grocery,2.0,,1.0,302
54917,6.0,4.0,4,Mobile Phone,8.0,13.0,7.0,165
54918,8.0,4.0,2,Laptop & Accessory,2.0,12.0,1.0,222
54919,31.0,4.0,4,Fashion,,15.0,2.0,244
54920,19.0,3.0,4,Mobile Phone,2.0,17.0,1.0,147
54921,27.0,3.0,5,Fashion,7.0,13.0,6.0,200
54922,1.0,3.0,4,Laptop & Accessory,2.0,15.0,1.0,173
54923,1.0,3.0,4,Mobile Phone,2.0,15.0,1.0,145
54924,8.0,3.0,4,Mobile Phone,2.0,20.0,1.0,147
54925,2.0,4.0,4,Mobile Phone,2.0,23.0,1.0,136
54926,12.0,3.0,4,Mobile Phone,3.0,17.0,3.0,153
54927,24.0,4.0,4,Others,8.0,,5.0,317
54928,11.0,3.0,4,Laptop & Accessory,2.0,16.0,2.0,166
54929,14.0,4.0,4,Laptop & Accessory,8.0,15.0,4.0,209
54930,1.0,4.0,5,Mobile Phone,2.0,14.0,1.0,145
54931,20.0,3.0,4,Others,3.0,,2.0,321
54932,28.0,3.0,5,Fashion,,12.0,7.0,232
54933,30.0,4.0,4,Mobile Phone,2.0,20.0,2.0,154
54934,10.0,3.0,5,Fashion,8.0,12.0,6.0,214
54935,29.0,3.0,5,Grocery,7.0,,3.0,293
54936,17.0,4.0,5,Fashion,,14.0,2.0,233
54937,1.0,3.0,4,Mobile Phone,2.0,15.0,2.0,148
54938,1.0,3.0,5,Mobile Phone,2.0,14.0,1.0,139
54939,20.0,4.0,5,Laptop & Accessory,2.0,24.0,2.0,171
54940,15.0,3.0,4,Mobile Phone,3.0,13.0,1.0,150
54941,1.0,4.0,5,Fashion,2.0,13.0,2.0,212
54942,1.0,3.0,5,Mobile Phone,2.0,17.0,2.0,165
54943,4.0,3.0,4,Laptop & Accessory,2.0,16.0,1.0,225
54944,15.0,3.0,2,Mobile Phone,2.0,14.0,1.0,159
54945,12.0,4.0,5,Fashion,2.0,19.0,2.0,213
54946,14.0,4.0,4,Fashion,12.0,21.0,4.0,228
54947,1.0,3.0,6,Mobile Phone,2.0,20.0,2.0,171
54948,29.0,4.0,4,Fashion,,19.0,1.0,235
54949,2.0,3.0,4,Laptop & Accessory,2.0,14.0,1.0,162
54950,8.0,4.0,5,Fashion,4.0,15.0,3.0,230
54951,7.0,3.0,5,Fashion,2.0,16.0,2.0,196
54952,1.0,3.0,4,Fashion,5.0,23.0,3.0,221
54953,1.0,3.0,5,Laptop & Accessory,4.0,23.0,3.0,170
54954,2.0,3.0,4,Mobile Phone,3.0,17.0,1.0,147
54955,8.0,3.0,4,Laptop & Accessory,2.0,18.0,2.0,203
54956,11.0,3.0,5,Laptop & Accessory,2.0,15.0,2.0,192
54957,1.0,3.0,4,Mobile Phone,6.0,16.0,5.0,162
54958,1.0,3.0,4,Mobile Phone,2.0,21.0,2.0,149
54959,1.0,3.0,5,Mobile Phone,3.0,21.0,2.0,148
54960,16.0,3.0,4,Grocery,14.0,,6.0,302
54961,1.0,3.0,5,Mobile Phone,2.0,16.0,2.0,151
54962,14.0,3.0,4,Laptop & Accessory,2.0,15.0,2.0,172
54963,7.0,2.0,4,Laptop & Accessory,2.0,18.0,1.0,168
54964,8.0,3.0,5,Mobile Phone,2.0,18.0,1.0,155
54965,22.0,3.0,2,Grocery,3.0,,1.0,294
54966,19.0,4.0,5,Laptop & Accessory,5.0,14.0,5.0,181
54967,26.0,3.0,4,Fashion,5.0,20.0,3.0,229
54968,12.0,4.0,5,Fashion,3.0,15.0,2.0,212
54969,3.0,4.0,4,Mobile Phone,2.0,23.0,2.0,150
54970,2.0,4.0,4,Fashion,2.0,18.0,1.0,202
54971,20.0,3.0,4,Grocery,5.0,,5.0,300
54972,12.0,3.0,4,Fashion,2.0,17.0,2.0,199
54973,17.0,3.0,4,Fashion,,12.0,2.0,233
54974,3.0,3.0,4,Grocery,,12.0,11.0,247
54975,14.0,3.0,5,Others,5.0,,4.0,321
54976,1.0,4.0,5,Mobile Phone,3.0,12.0,2.0,146
54977,13.0,4.0,4,Laptop & Accessory,2.0,16.0,2.0,193
54978,10.0,4.0,4,Laptop & Accessory,2.0,21.0,1.0,203
54979,5.0,4.0,2,Mobile Phone,3.0,13.0,3.0,153
54980,2.0,4.0,5,Mobile Phone,2.0,18.0,1.0,157
54981,9.0,3.0,4,Laptop & Accessory,2.0,12.0,2.0,175
54982,23.0,3.0,5,Grocery,,18.0,2.0,256
54983,8.0,4.0,4,Laptop & Accessory,2.0,12.0,2.0,165
54984,3.0,4.0,4,Mobile Phone,2.0,15.0,1.0,158
